country,year,food_supply,region
Nigeria,1977,1780.0,Sub-Saharan Africa
North Korea,1977,2200.0,East Asia & Pacific
Norway,1977,3170.0,Europe & Central Asia
Oman,1977,,Middle East & North Africa
Pakistan,1977,2280.0,South Asia
Panama,1977,2360.0,Latin America & Caribbean
Paraguay,1977,2540.0,Latin America & Caribbean
Peru,1977,2070.0,Latin America & Caribbean
Philippines,1977,2120.0,East Asia & Pacific
Poland,1977,3580.0,Europe & Central Asia
Portugal,1977,2980.0,Europe & Central Asia
Romania,1977,3220.0,Europe & Central Asia
Russia,1977,,Europe & Central Asia
Rwanda,1977,2360.0,Sub-Saharan Africa
Samoa,1977,2460.0,East Asia & Pacific
Sao Tome and Principe,1977,2060.0,
Saudi Arabia,1977,2120.0,Middle East & North Africa
Senegal,1977,2060.0,Sub-Saharan Africa
Serbia,1977,,Europe & Central Asia
Sierra Leone,1977,2140.0,Sub-Saharan Africa
Slovak Republic,1977,,Europe & Central Asia
Slovenia,1977,,Europe & Central Asia
Solomon Islands,1977,2200.0,East Asia & Pacific
South Africa,1977,2840.0,Sub-Saharan Africa
South Korea,1977,3110.0,East Asia & Pacific
Spain,1977,3010.0,Europe & Central Asia
Sri Lanka,1977,2200.0,South Asia
St. Kitts and Nevis,1977,2230.0,Latin America & Caribbean
St. Lucia,1977,2140.0,Latin America & Caribbean
St. Vincent and the Grenadines,1977,2270.0,Latin America & Caribbean
Sudan,1977,2030.0,Sub-Saharan Africa
Suriname,1977,2280.0,Latin America & Caribbean
Swaziland,1977,2360.0,Sub-Saharan Africa
Sweden,1977,2970.0,Europe & Central Asia
Switzerland,1977,3490.0,Europe & Central Asia
Tajikistan,1977,,Europe & Central Asia
Tanzania,1977,2220.0,Sub-Saharan Africa
Thailand,1977,2170.0,East Asia & Pacific
Timor-Leste,1977,1910.0,East Asia & Pacific
Togo,1977,1790.0,Sub-Saharan Africa
Trinidad and Tobago,1977,2680.0,Latin America & Caribbean
Tunisia,1977,2730.0,Middle East & North Africa
Turkey,1977,3310.0,Europe & Central Asia
Turkmenistan,1977,,Europe & Central Asia
Uganda,1977,2370.0,Sub-Saharan Africa
Ukraine,1977,,Europe & Central Asia
United Arab Emirates,1977,3140.0,Middle East & North Africa
United Kingdom,1977,3160.0,Europe & Central Asia
United States,1977,3140.0,North America
Uruguay,1977,2710.0,Latin America & Caribbean
Uzbekistan,1977,,Europe & Central Asia
Vanuatu,1977,2510.0,East Asia & Pacific
Venezuela,1977,2600.0,Latin America & Caribbean
Vietnam,1977,1820.0,East Asia & Pacific
Yemen,1977,2010.0,Middle East & North Africa
Zambia,1977,2420.0,Sub-Saharan Africa
Zimbabwe,1977,2300.0,Sub-Saharan Africa
Afghanistan,1978,2620.0,South Asia
Albania,1978,2690.0,Europe & Central Asia
Algeria,1978,2340.0,Middle East & North Africa
Angola,1978,1990.0,Sub-Saharan Africa
Antigua and Barbuda,1978,1650.0,Latin America & Caribbean
Argentina,1978,3230.0,Latin America & Caribbean
Armenia,1978,,Europe & Central Asia
Australia,1978,3020.0,East Asia & Pacific
Austria,1978,3210.0,Europe & Central Asia
Azerbaijan,1978,,Europe & Central Asia
Bahamas,1978,2180.0,
Bangladesh,1978,2030.0,South Asia
Barbados,1978,2980.0,Latin America & Caribbean
Belarus,1978,,Europe & Central Asia
Belgium,1978,,Europe & Central Asia
Belize,1978,2520.0,Latin America & Caribbean
Benin,1978,1880.0,Sub-Saharan Africa
Bolivia,1978,2120.0,Latin America & Caribbean
Bosnia and Herzegovina,1978,,Europe & Central Asia
Botswana,1978,1870.0,Sub-Saharan Africa
Brazil,1978,2600.0,Latin America & Caribbean
Brunei,1978,2360.0,East Asia & Pacific
Bulgaria,1978,3570.0,Europe & Central Asia
Burkina Faso,1978,1580.0,Sub-Saharan Africa
Cambodia,1978,1580.0,East Asia & Pacific
Cameroon,1978,2240.0,Sub-Saharan Africa
Canada,1978,2930.0,North America
Cape Verde,1978,2080.0,
Central African Republic,1978,2350.0,Sub-Saharan Africa
Chad,1978,1660.0,Sub-Saharan Africa
Chile,1978,2610.0,Latin America & Caribbean
China,1978,2060.0,East Asia & Pacific
Colombia,1978,2470.0,Latin America & Caribbean
"Congo, Rep.",1978,2010.0,Sub-Saharan Africa
Costa Rica,1978,2450.0,Latin America & Caribbean
Cote d'Ivoire,1978,2760.0,
Croatia,1978,,Europe & Central Asia
Cuba,1978,2810.0,Latin America & Caribbean
Cyprus,1978,2400.0,Europe & Central Asia
Czech Republic,1978,,Europe & Central Asia
Denmark,1978,3030.0,Europe & Central Asia
Djibouti,1978,1440.0,Middle East & North Africa
Dominica,1978,2200.0,Latin America & Caribbean
Dominican Republic,1978,2140.0,Latin America & Caribbean
Ecuador,1978,2280.0,Latin America & Caribbean
Egypt,1978,2650.0,Middle East & North Africa
El Salvador,1978,2150.0,Latin America & Caribbean
Estonia,1978,,Europe & Central Asia
Ethiopia,1978,,Sub-Saharan Africa
Fiji,1978,2400.0,East Asia & Pacific
Finland,1978,3040.0,Europe & Central Asia
France,1978,3380.0,Europe & Central Asia
Gabon,1978,2350.0,Sub-Saharan Africa
Gambia,1978,1900.0,
Georgia,1978,,Europe & Central Asia
Germany,1978,3260.0,Europe & Central Asia
Ghana,1978,1670.0,Sub-Saharan Africa
Greece,1978,3340.0,Europe & Central Asia
Grenada,1978,2280.0,Latin America & Caribbean
Guatemala,1978,2130.0,Latin America & Caribbean
Guinea,1978,2320.0,Sub-Saharan Africa
Guinea-Bissau,1978,1950.0,Sub-Saharan Africa
Guyana,1978,2470.0,Latin America & Caribbean
Haiti,1978,1960.0,Latin America & Caribbean
Honduras,1978,2060.0,Latin America & Caribbean
Hungary,1978,3320.0,Europe & Central Asia
Iceland,1978,3110.0,Europe & Central Asia
India,1978,2150.0,South Asia
Indonesia,1978,2140.0,East Asia & Pacific
Iran,1978,2510.0,Middle East & North Africa
Iraq,1978,2460.0,Middle East & North Africa
Ireland,1978,3590.0,Europe & Central Asia
Israel,1978,3140.0,Middle East & North Africa
Italy,1978,3500.0,Europe & Central Asia
Jamaica,1978,2710.0,Latin America & Caribbean
Japan,1978,2790.0,East Asia & Pacific
Jordan,1978,2440.0,Middle East & North Africa
Kazakhstan,1978,,Europe & Central Asia
Kenya,1978,2360.0,Sub-Saharan Africa
Kiribati,1978,2850.0,East Asia & Pacific
Kuwait,1978,2820.0,Middle East & North Africa
Kyrgyz Republic,1978,,Europe & Central Asia
Lao,1978,1960.0,
Latvia,1978,,Europe & Central Asia
Lebanon,1978,2660.0,Middle East & North Africa
Lesotho,1978,2360.0,Sub-Saharan Africa
Liberia,1978,2520.0,Sub-Saharan Africa
Lithuania,1978,,Europe & Central Asia
Luxembourg,1978,,Europe & Central Asia
"Macedonia, FYR",1978,,Europe & Central Asia
Madagascar,1978,2460.0,Sub-Saharan Africa
Malawi,1978,2320.0,Sub-Saharan Africa
Malaysia,1978,2670.0,East Asia & Pacific
Maldives,1978,2030.0,South Asia
Mali,1978,1660.0,Sub-Saharan Africa
Malta,1978,3240.0,Middle East & North Africa
Mauritania,1978,2110.0,Sub-Saharan Africa
Mauritius,1978,2600.0,Sub-Saharan Africa
Mexico,1978,2810.0,Latin America & Caribbean
Moldova,1978,,Europe & Central Asia
Mongolia,1978,2320.0,East Asia & Pacific
Montenegro,1978,,Europe & Central Asia
Morocco,1978,2640.0,Middle East & North Africa
Mozambique,1978,1820.0,Sub-Saharan Africa
Myanmar,1978,1550.0,East Asia & Pacific
Namibia,1978,2210.0,Sub-Saharan Africa
Nepal,1978,1810.0,South Asia
Netherlands,1978,3080.0,Europe & Central Asia
New Zealand,1978,3120.0,East Asia & Pacific
Nicaragua,1978,2020.0,Latin America & Caribbean
Niger,1978,2120.0,Sub-Saharan Africa
Nigeria,1978,1790.0,Sub-Saharan Africa
North Korea,1978,2200.0,East Asia & Pacific
Norway,1978,3220.0,Europe & Central Asia
Oman,1978,,Middle East & North Africa
Pakistan,1978,2340.0,South Asia
Panama,1978,2120.0,Latin America & Caribbean
Paraguay,1978,2590.0,Latin America & Caribbean
Peru,1978,1920.0,Latin America & Caribbean
Philippines,1978,2170.0,East Asia & Pacific
Poland,1978,3590.0,Europe & Central Asia
Portugal,1978,2830.0,Europe & Central Asia
Romania,1978,3260.0,Europe & Central Asia
Russia,1978,,Europe & Central Asia
Rwanda,1978,2340.0,Sub-Saharan Africa
Samoa,1978,2440.0,East Asia & Pacific
Sao Tome and Principe,1978,2060.0,
Saudi Arabia,1978,2320.0,Middle East & North Africa
Senegal,1978,2080.0,Sub-Saharan Africa
Serbia,1978,,Europe & Central Asia
Sierra Leone,1978,2130.0,Sub-Saharan Africa
Slovak Republic,1978,,Europe & Central Asia
Slovenia,1978,,Europe & Central Asia
Solomon Islands,1978,2190.0,East Asia & Pacific
South Africa,1978,2850.0,Sub-Saharan Africa
South Korea,1978,3180.0,East Asia & Pacific
Spain,1978,3000.0,Europe & Central Asia
Sri Lanka,1978,2260.0,South Asia
St. Kitts and Nevis,1978,2250.0,Latin America & Caribbean
St. Lucia,1978,2220.0,Latin America & Caribbean
St. Vincent and the Grenadines,1978,2230.0,Latin America & Caribbean
Sudan,1978,2170.0,Sub-Saharan Africa
Suriname,1978,2290.0,Latin America & Caribbean
Swaziland,1978,2400.0,Sub-Saharan Africa
Sweden,1978,2940.0,Europe & Central Asia
Switzerland,1978,3450.0,Europe & Central Asia
Tajikistan,1978,,Europe & Central Asia
Tanzania,1978,2210.0,Sub-Saharan Africa
Thailand,1978,2370.0,East Asia & Pacific
Timor-Leste,1978,2010.0,East Asia & Pacific
Togo,1978,1890.0,Sub-Saharan Africa
Trinidad and Tobago,1978,2810.0,Latin America & Caribbean
Tunisia,1978,2810.0,Middle East & North Africa
Turkey,1978,3300.0,Europe & Central Asia
Turkmenistan,1978,,Europe & Central Asia
Uganda,1978,2280.0,Sub-Saharan Africa
Ukraine,1978,,Europe & Central Asia
United Arab Emirates,1978,3190.0,Middle East & North Africa
United Kingdom,1978,3100.0,Europe & Central Asia
United States,1978,3160.0,North America
Uruguay,1978,2700.0,Latin America & Caribbean
Uzbekistan,1978,,Europe & Central Asia
Vanuatu,1978,2620.0,East Asia & Pacific
Venezuela,1978,2600.0,Latin America & Caribbean
Vietnam,1978,1780.0,East Asia & Pacific
Yemen,1978,2100.0,Middle East & North Africa
Zambia,1978,2290.0,Sub-Saharan Africa
Zimbabwe,1978,2280.0,Sub-Saharan Africa
Afghanistan,1979,2620.0,South Asia
Albania,1979,2610.0,Europe & Central Asia
Algeria,1979,2450.0,Middle East & North Africa
Angola,1979,1970.0,Sub-Saharan Africa
Antigua and Barbuda,1979,1750.0,Latin America & Caribbean
Argentina,1979,3200.0,Latin America & Caribbean
Armenia,1979,,Europe & Central Asia
Australia,1979,3010.0,East Asia & Pacific
Austria,1979,3280.0,Europe & Central Asia
Azerbaijan,1979,,Europe & Central Asia
Bahamas,1979,2260.0,
Bangladesh,1979,2080.0,South Asia
Barbados,1979,2880.0,Latin America & Caribbean
Belarus,1979,,Europe & Central Asia
Belgium,1979,,Europe & Central Asia
Belize,1979,2550.0,Latin America & Caribbean
Benin,1979,1980.0,Sub-Saharan Africa
Bolivia,1979,2150.0,Latin America & Caribbean
Bosnia and Herzegovina,1979,,Europe & Central Asia
Botswana,1979,2020.0,Sub-Saharan Africa
Brazil,1979,2700.0,Latin America & Caribbean
Brunei,1979,2350.0,East Asia & Pacific
Bulgaria,1979,3590.0,Europe & Central Asia
Burkina Faso,1979,1680.0,Sub-Saharan Africa
Cambodia,1979,1620.0,East Asia & Pacific
Cameroon,1979,2270.0,Sub-Saharan Africa
Canada,1979,2930.0,North America
Cape Verde,1979,2140.0,
Central African Republic,1979,2360.0,Sub-Saharan Africa
Chad,1979,1670.0,Sub-Saharan Africa
Chile,1979,2660.0,Latin America & Caribbean
China,1979,2080.0,East Asia & Pacific
Colombia,1979,2450.0,Latin America & Caribbean
"Congo, Rep.",1979,2020.0,Sub-Saharan Africa
Costa Rica,1979,2490.0,Latin America & Caribbean
Cote d'Ivoire,1979,2910.0,
Croatia,1979,,Europe & Central Asia
Cuba,1979,2720.0,Latin America & Caribbean
Cyprus,1979,2530.0,Europe & Central Asia
Czech Republic,1979,,Europe & Central Asia
Denmark,1979,3060.0,Europe & Central Asia
Djibouti,1979,1370.0,Middle East & North Africa
Dominica,1979,2060.0,Latin America & Caribbean
Dominican Republic,1979,2180.0,Latin America & Caribbean
Ecuador,1979,2290.0,Latin America & Caribbean
Egypt,1979,2780.0,Middle East & North Africa
El Salvador,1979,2210.0,Latin America & Caribbean
Estonia,1979,,Europe & Central Asia
Ethiopia,1979,,Sub-Saharan Africa
Fiji,1979,2480.0,East Asia & Pacific
Finland,1979,3010.0,Europe & Central Asia
France,1979,3380.0,Europe & Central Asia
Gabon,1979,2270.0,Sub-Saharan Africa
Gambia,1979,1900.0,
Georgia,1979,,Europe & Central Asia
Germany,1979,3280.0,Europe & Central Asia
Ghana,1979,1630.0,Sub-Saharan Africa
Greece,1979,3340.0,Europe & Central Asia
Grenada,1979,2290.0,Latin America & Caribbean
Guatemala,1979,2130.0,Latin America & Caribbean
Guinea,1979,2390.0,Sub-Saharan Africa
Guinea-Bissau,1979,1940.0,Sub-Saharan Africa
Guyana,1979,2390.0,Latin America & Caribbean
Haiti,1979,1970.0,Latin America & Caribbean
Honduras,1979,2040.0,Latin America & Caribbean
Hungary,1979,3270.0,Europe & Central Asia
Iceland,1979,3200.0,Europe & Central Asia
India,1979,2030.0,South Asia
Indonesia,1979,2200.0,East Asia & Pacific
Iran,1979,2580.0,Middle East & North Africa
Iraq,1979,2590.0,Middle East & North Africa
Ireland,1979,3550.0,Europe & Central Asia
Israel,1979,3120.0,Middle East & North Africa
Italy,1979,3610.0,Europe & Central Asia
Jamaica,1979,2580.0,Latin America & Caribbean
Japan,1979,2810.0,East Asia & Pacific
Jordan,1979,2500.0,Middle East & North Africa
Kazakhstan,1979,,Europe & Central Asia
Kenya,1979,2320.0,Sub-Saharan Africa
Kiribati,1979,2940.0,East Asia & Pacific
Kuwait,1979,2910.0,Middle East & North Africa
Kyrgyz Republic,1979,,Europe & Central Asia
Lao,1979,1940.0,
Latvia,1979,,Europe & Central Asia
Lebanon,1979,2740.0,Middle East & North Africa
Lesotho,1979,2290.0,Sub-Saharan Africa
Liberia,1979,2570.0,Sub-Saharan Africa
Lithuania,1979,,Europe & Central Asia
Luxembourg,1979,,Europe & Central Asia
"Macedonia, FYR",1979,,Europe & Central Asia
Madagascar,1979,2410.0,Sub-Saharan Africa
Malawi,1979,2260.0,Sub-Saharan Africa
Malaysia,1979,2730.0,East Asia & Pacific
Maldives,1979,2140.0,South Asia
Mali,1979,1760.0,Sub-Saharan Africa
Malta,1979,3210.0,Middle East & North Africa
Mauritania,1979,2050.0,Sub-Saharan Africa
Mauritius,1979,2660.0,Sub-Saharan Africa
Mexico,1979,2850.0,Latin America & Caribbean
Moldova,1979,,Europe & Central Asia
Mongolia,1979,2340.0,East Asia & Pacific
Montenegro,1979,,Europe & Central Asia
Morocco,1979,2710.0,Middle East & North Africa
Mozambique,1979,1840.0,Sub-Saharan Africa
Myanmar,1979,1570.0,East Asia & Pacific
Namibia,1979,2240.0,Sub-Saharan Africa
Nepal,1979,1740.0,South Asia
Netherlands,1979,3110.0,Europe & Central Asia
New Zealand,1979,3050.0,East Asia & Pacific
Nicaragua,1979,1960.0,Latin America & Caribbean
Niger,1979,2130.0,Sub-Saharan Africa
Nigeria,1979,1740.0,Sub-Saharan Africa
North Korea,1979,2340.0,East Asia & Pacific
Norway,1979,3260.0,Europe & Central Asia
Oman,1979,,Middle East & North Africa
Pakistan,1979,2290.0,South Asia
Panama,1979,2090.0,Latin America & Caribbean
Paraguay,1979,2530.0,Latin America & Caribbean
Peru,1979,2050.0,Latin America & Caribbean
Philippines,1979,2180.0,East Asia & Pacific
Poland,1979,3590.0,Europe & Central Asia
Portugal,1979,2770.0,Europe & Central Asia
Romania,1979,3190.0,Europe & Central Asia
Russia,1979,,Europe & Central Asia
Rwanda,1979,2370.0,Sub-Saharan Africa
Samoa,1979,2470.0,East Asia & Pacific
Sao Tome and Principe,1979,2000.0,
Saudi Arabia,1979,2630.0,Middle East & North Africa
Senegal,1979,2190.0,Sub-Saharan Africa
Serbia,1979,,Europe & Central Asia
Sierra Leone,1979,2110.0,Sub-Saharan Africa
Slovak Republic,1979,,Europe & Central Asia
Slovenia,1979,,Europe & Central Asia
Solomon Islands,1979,2250.0,East Asia & Pacific
South Africa,1979,2820.0,Sub-Saharan Africa
South Korea,1979,3140.0,East Asia & Pacific
Spain,1979,3050.0,Europe & Central Asia
Sri Lanka,1979,2320.0,South Asia
St. Kitts and Nevis,1979,2320.0,Latin America & Caribbean
St. Lucia,1979,2260.0,Latin America & Caribbean
St. Vincent and the Grenadines,1979,2360.0,Latin America & Caribbean
Sudan,1979,2090.0,Sub-Saharan Africa
Suriname,1979,2280.0,Latin America & Caribbean
Swaziland,1979,2380.0,Sub-Saharan Africa
Sweden,1979,2970.0,Europe & Central Asia
Switzerland,1979,3400.0,Europe & Central Asia
Tajikistan,1979,,Europe & Central Asia
Tanzania,1979,2240.0,Sub-Saharan Africa
Thailand,1979,2190.0,East Asia & Pacific
Timor-Leste,1979,2120.0,East Asia & Pacific
Togo,1979,2040.0,Sub-Saharan Africa
Trinidad and Tobago,1979,2800.0,Latin America & Caribbean
Tunisia,1979,2820.0,Middle East & North Africa
Turkey,1979,3380.0,Europe & Central Asia
Turkmenistan,1979,,Europe & Central Asia
Uganda,1979,2140.0,Sub-Saharan Africa
Ukraine,1979,,Europe & Central Asia
United Arab Emirates,1979,3070.0,Middle East & North Africa
United Kingdom,1979,3160.0,Europe & Central Asia
United States,1979,3210.0,North America
Uruguay,1979,2880.0,Latin America & Caribbean
Uzbekistan,1979,,Europe & Central Asia
Vanuatu,1979,2660.0,East Asia & Pacific
Venezuela,1979,2660.0,Latin America & Caribbean
Vietnam,1979,1920.0,East Asia & Pacific
Yemen,1979,2060.0,Middle East & North Africa
Zambia,1979,2290.0,Sub-Saharan Africa
Zimbabwe,1979,2250.0,Sub-Saharan Africa
Afghanistan,1980,2480.0,South Asia
Albania,1980,2600.0,Europe & Central Asia
Algeria,1980,2570.0,Middle East & North Africa
Angola,1980,1970.0,Sub-Saharan Africa
Antigua and Barbuda,1980,1970.0,Latin America & Caribbean
Argentina,1980,3220.0,Latin America & Caribbean
Armenia,1980,,Europe & Central Asia
Australia,1980,3060.0,East Asia & Pacific
Austria,1980,3360.0,Europe & Central Asia
Azerbaijan,1980,,Europe & Central Asia
Bahamas,1980,2630.0,
Bangladesh,1980,2020.0,South Asia
Barbados,1980,3050.0,Latin America & Caribbean
Belarus,1980,,Europe & Central Asia
Belgium,1980,,Europe & Central Asia
Belize,1980,2650.0,Latin America & Caribbean
Benin,1980,1880.0,Sub-Saharan Africa
Bolivia,1980,2100.0,Latin America & Caribbean
Bosnia and Herzegovina,1980,,Europe & Central Asia
Botswana,1980,1970.0,Sub-Saharan Africa
Brazil,1980,2700.0,Latin America & Caribbean
Brunei,1980,2560.0,East Asia & Pacific
Bulgaria,1980,3590.0,Europe & Central Asia
Burkina Faso,1980,1560.0,Sub-Saharan Africa
Cambodia,1980,1680.0,East Asia & Pacific
Cameroon,1980,2250.0,Sub-Saharan Africa
Canada,1980,2950.0,North America
Cape Verde,1980,2100.0,
Central African Republic,1980,2310.0,Sub-Saharan Africa
Chad,1980,1640.0,Sub-Saharan Africa
Chile,1980,2680.0,Latin America & Caribbean
China,1980,2150.0,East Asia & Pacific
Colombia,1980,2520.0,Latin America & Caribbean
"Congo, Rep.",1980,2070.0,Sub-Saharan Africa
Costa Rica,1980,2570.0,Latin America & Caribbean
Cote d'Ivoire,1980,2920.0,
Croatia,1980,,Europe & Central Asia
Cuba,1980,2890.0,Latin America & Caribbean
Cyprus,1980,2460.0,Europe & Central Asia
Czech Republic,1980,,Europe & Central Asia
Denmark,1980,3130.0,Europe & Central Asia
Djibouti,1980,1440.0,Middle East & North Africa
Dominica,1980,2230.0,Latin America & Caribbean
Dominican Republic,1980,2260.0,Latin America & Caribbean
Ecuador,1980,2380.0,Latin America & Caribbean
Egypt,1980,2860.0,Middle East & North Africa
El Salvador,1980,2250.0,Latin America & Caribbean
Estonia,1980,,Europe & Central Asia
Ethiopia,1980,,Sub-Saharan Africa
Fiji,1980,2510.0,East Asia & Pacific
Finland,1980,3090.0,Europe & Central Asia
France,1980,3380.0,Europe & Central Asia
Gabon,1980,2270.0,Sub-Saharan Africa
Gambia,1980,1960.0,
Georgia,1980,,Europe & Central Asia
Germany,1980,3280.0,Europe & Central Asia
Ghana,1980,1590.0,Sub-Saharan Africa
Greece,1980,3200.0,Europe & Central Asia
Grenada,1980,2260.0,Latin America & Caribbean
Guatemala,1980,2160.0,Latin America & Caribbean
Guinea,1980,2350.0,Sub-Saharan Africa
Guinea-Bissau,1980,2020.0,Sub-Saharan Africa
Guyana,1980,2440.0,Latin America & Caribbean
Haiti,1980,1950.0,Latin America & Caribbean
Honduras,1980,2070.0,Latin America & Caribbean
Hungary,1980,3380.0,Europe & Central Asia
Iceland,1980,3170.0,Europe & Central Asia
India,1980,1990.0,South Asia
Indonesia,1980,2240.0,East Asia & Pacific
Iran,1980,2660.0,Middle East & North Africa
Iraq,1980,2680.0,Middle East & North Africa
Ireland,1980,3580.0,Europe & Central Asia
Israel,1980,3100.0,Middle East & North Africa
Italy,1980,3600.0,Europe & Central Asia
Jamaica,1980,2650.0,Latin America & Caribbean
Japan,1980,2800.0,East Asia & Pacific
Jordan,1980,2540.0,Middle East & North Africa
Kazakhstan,1980,,Europe & Central Asia
Kenya,1980,2290.0,Sub-Saharan Africa
Kiribati,1980,2890.0,East Asia & Pacific
Kuwait,1980,2940.0,Middle East & North Africa
Kyrgyz Republic,1980,,Europe & Central Asia
Lao,1980,1950.0,
Latvia,1980,,Europe & Central Asia
Lebanon,1980,2830.0,Middle East & North Africa
Lesotho,1980,2260.0,Sub-Saharan Africa
Liberia,1980,2480.0,Sub-Saharan Africa
Lithuania,1980,,Europe & Central Asia
